TIME,GEO,UNIT,ICHA11_HC,Value,Flag and Footnotes
2012,Slovakia,Million euro,Preventive care,:,
2012,Slovakia,Million euro,"Information, education and counseling programmes",:,
2012,Slovakia,Million euro,Immunisation programmes,:,
2012,Slovakia,Million euro,Early disease detection programmes,:,
2012,Slovakia,Million euro,Healthy condition monitoring programmes,:,
2012,Slovakia,Million euro,Epidemiological surveillance and risk and disease control programmes,:,
2012,Slovakia,Million euro,Preparing for disaster and emergency response programmes,:,
2012,Slovakia,Million euro,Governance and health system and financing administration,:,
2012,Slovakia,Million euro,Governance and health system administration,:,
2012,Slovakia,Million euro,Administration of health financing,:,
2012,Slovakia,Million euro,Other health care services unknown,:,
2012,Slovakia,Million euro,Long-term care (social),:,
2012,Slovakia,Million euro,Long-term care (HC.3 and HCR.1),:,
2012,Finland,Million euro,Current health care expenditure (CHE),"18,572.36",
2012,Finland,Million euro,Curative care and rehabilitative care,"10,766.83",
2012,Finland,Million euro,Curative care,"10,343.97",
2012,Finland,Million euro,Inpatient curative and rehabilitative care,"4,664.83",
2012,Finland,Million euro,Inpatient curative care,"4,429.93",
2012,Finland,Million euro,Day curative and rehabilitative care,316.91,
2012,Finland,Million euro,Day curative care,316.91,
2012,Finland,Million euro,Outpatient curative and rehabilitative care,"5,549.86",
2012,Finland,Million euro,Outpatient curative care,"5,361.90",
2012,Finland,Million euro,General outpatient curative care,"1,574.23",
2012,Finland,Million euro,Dental outpatient curative care,"1,043.43",
2012,Finland,Million euro,Specialised outpatient curative care,"2,744.24",
2012,Finland,Million euro,All other outpatient curative care n.e.c.,:,
2012,Finland,Million euro,Home-based curative and rehabilitative care,235.23,
2012,Finland,Million euro,Home-based curative care,235.23,
2012,Finland,Million euro,Rehabilitative care,422.86,
2012,Finland,Million euro,Inpatient rehabilitative care,234.9,
2012,Finland,Million euro,Day rehabilitative care,:,
2012,Finland,Million euro,Outpatient rehabilitative care,187.96,
2012,Finland,Million euro,Home-based rehabilitative care,:,
2012,Finland,Million euro,Long-term care (health),"3,504.36",
2012,Finland,Million euro,Inpatient long-term care (health),"1,500.56",
2012,Finland,Million euro,Day long-term care (health),:,
2012,Finland,Million euro,Outpatient long-term care (health),:,
2012,Finland,Million euro,Home-based long-term care (health),"2,003.80",
2012,Finland,Million euro,Ancillary services (non-specified by function),616.32,
2012,Finland,Million euro,Laboratory services,111.63,
2012,Finland,Million euro,Imaging services,157.36,
2012,Finland,Million euro,Patient transportation,347.34,
2012,Finland,Million euro,Medical goods (non-specified by function),"2,761.15",
2012,Finland,Million euro,Pharmaceuticals and other medical non-durable goods,"2,343",
2012,Finland,Million euro,Prescribed medicines,"1,943",
2012,Finland,Million euro,Over-the-counter medicines,323,
2012,Finland,Million euro,Other medical non-durable goods,77,
2012,Finland,Million euro,Therapeutic appliances and other medical durable goods,418.15,
2012,Finland,Million euro,Preventive care,616.54,
2012,Finland,Million euro,"Information, education and counseling programmes",102.67,
2012,Finland,Million euro,Immunisation programmes,18.16,
2012,Finland,Million euro,Early disease detection programmes,4.5,
2012,Finland,Million euro,Healthy condition monitoring programmes,491.21,
2012,Finland,Million euro,Epidemiological surveillance and risk and disease control programmes,:,
2012,Finland,Million euro,Preparing for disaster and emergency response programmes,:,
2012,Finland,Million euro,Governance and health system and financing administration,289.97,
2012,Finland,Million euro,Governance and health system administration,261.5,
2012,Finland,Million euro,Administration of health financing,28.47,
2012,Finland,Million euro,Other health care services unknown,17.18,
2012,Finland,Million euro,Long-term care (social),"4,541.96",
2012,Finland,Million euro,Long-term care (HC.3 and HCR.1),"8,046.32",
2012,Sweden,Million euro,Current health care expenditure (CHE),"46,305.88",
2012,Sweden,Million euro,Curative care and rehabilitative care,"24,378.51",
2012,Sweden,Million euro,Curative care,:,
2012,Sweden,Million euro,Inpatient curative and rehabilitative care,"9,788.38",
2012,Sweden,Million euro,Inpatient curative care,:,
2012,Sweden,Million euro,Day curative and rehabilitative care,886.36,
2012,Sweden,Million euro,Day curative care,:,
2012,Sweden,Million euro,Outpatient curative and rehabilitative care,"13,573.37",
2012,Sweden,Million euro,Outpatient curative care,"13,562.46",
2012,Sweden,Million euro,General outpatient curative care,"2,926.55",
2012,Sweden,Million euro,Dental outpatient curative care,"2,650.13",
2012,Sweden,Million euro,Specialised outpatient curative care,"6,421.23",
2012,Sweden,Million euro,All other outpatient curative care n.e.c.,"1,564.55",
2012,Sweden,Million euro,Home-based curative and rehabilitative care,130.4,
2012,Sweden,Million euro,Home-based curative care,:,
2012,Sweden,Million euro,Rehabilitative care,:,
2012,Sweden,Million euro,Inpatient rehabilitative care,:,
2012,Sweden,Million euro,Day rehabilitative care,:,
2012,Sweden,Million euro,Outpatient rehabilitative care,10.91,
2012,Sweden,Million euro,Home-based rehabilitative care,:,
2012,Sweden,Million euro,Long-term care (health),"12,201.26",
2012,Sweden,Million euro,Inpatient long-term care (health),"8,056.55",
2012,Sweden,Million euro,Day long-term care (health),673.02,
2012,Sweden,Million euro,Outpatient long-term care (health),:,
2012,Sweden,Million euro,Home-based long-term care (health),"3,471.70",
2012,Sweden,Million euro,Ancillary services (non-specified by function),"1,643.13",
2012,Sweden,Million euro,Laboratory services,951.51,
2012,Sweden,Million euro,Imaging services,:,
2012,Sweden,Million euro,Patient transportation,691.63,
2012,Sweden,Million euro,Medical goods (non-specified by function),"5,781.87",
2012,Sweden,Million euro,Pharmaceuticals and other medical non-durable goods,"4,699.62",
2012,Sweden,Million euro,Prescribed medicines,"3,248.12",
2012,Sweden,Million euro,Over-the-counter medicines,"1,104.19",
2012,Sweden,Million euro,Other medical non-durable goods,347.31,
2012,Sweden,Million euro,Therapeutic appliances and other medical durable goods,"1,082.25",
2012,Sweden,Million euro,Preventive care,"1,357.06",
2012,Sweden,Million euro,"Information, education and counseling programmes",633.15,
2012,Sweden,Million euro,Immunisation programmes,165.21,
2012,Sweden,Million euro,Early disease detection programmes,:,
2012,Sweden,Million euro,Healthy condition monitoring programmes,526.3,
2012,Sweden,Million euro,Epidemiological surveillance and risk and disease control programmes,32.4,
2012,Sweden,Million euro,Preparing for disaster and emergency response programmes,:,
2012,Sweden,Million euro,Governance and health system and financing administration,663.37,
2012,Sweden,Million euro,Governance and health system administration,616.61,
2012,Sweden,Million euro,Administration of health financing,46.76,
2012,Sweden,Million euro,Other health care services unknown,280.67,
2012,Sweden,Million euro,Long-term care (social),"2,399.33",
2012,Sweden,Million euro,Long-term care (HC.3 and HCR.1),"14,600.59",
2012,United Kingdom,Million euro,Current health care expenditure (CHE),:,
2012,United Kingdom,Million euro,Curative care and rehabilitative care,:,
2012,United Kingdom,Million euro,Curative care,:,
2012,United Kingdom,Million euro,Inpatient curative and rehabilitative care,:,
2012,United Kingdom,Million euro,Inpatient curative care,:,
2012,United Kingdom,Million euro,Day curative and rehabilitative care,:,
2012,United Kingdom,Million euro,Day curative care,:,
2012,United Kingdom,Million euro,Outpatient curative and rehabilitative care,:,
2012,United Kingdom,Million euro,Outpatient curative care,:,
2012,United Kingdom,Million euro,General outpatient curative care,:,
2012,United Kingdom,Million euro,Dental outpatient curative care,:,
2012,United Kingdom,Million euro,Specialised outpatient curative care,:,
2012,United Kingdom,Million euro,All other outpatient curative care n.e.c.,:,
2012,United Kingdom,Million euro,Home-based curative and rehabilitative care,:,
2012,United Kingdom,Million euro,Home-based curative care,:,
2012,United Kingdom,Million euro,Rehabilitative care,:,
2012,United Kingdom,Million euro,Inpatient rehabilitative care,:,
2012,United Kingdom,Million euro,Day rehabilitative care,:,
2012,United Kingdom,Million euro,Outpatient rehabilitative care,:,
2012,United Kingdom,Million euro,Home-based rehabilitative care,:,
2012,United Kingdom,Million euro,Long-term care (health),:,
2012,United Kingdom,Million euro,Inpatient long-term care (health),:,
2012,United Kingdom,Million euro,Day long-term care (health),:,
2012,United Kingdom,Million euro,Outpatient long-term care (health),:,
2012,United Kingdom,Million euro,Home-based long-term care (health),:,
2012,United Kingdom,Million euro,Ancillary services (non-specified by function),:,
2012,United Kingdom,Million euro,Laboratory services,:,
2012,United Kingdom,Million euro,Imaging services,:,
2012,United Kingdom,Million euro,Patient transportation,:,
2012,United Kingdom,Million euro,Medical goods (non-specified by function),:,
2012,United Kingdom,Million euro,Pharmaceuticals and other medical non-durable goods,:,
2012,United Kingdom,Million euro,Prescribed medicines,:,
2012,United Kingdom,Million euro,Over-the-counter medicines,:,
2012,United Kingdom,Million euro,Other medical non-durable goods,:,
2012,United Kingdom,Million euro,Therapeutic appliances and other medical durable goods,:,
2012,United Kingdom,Million euro,Preventive care,:,
2012,United Kingdom,Million euro,"Information, education and counseling programmes",:,
2012,United Kingdom,Million euro,Immunisation programmes,:,
2012,United Kingdom,Million euro,Early disease detection programmes,:,
2012,United Kingdom,Million euro,Healthy condition monitoring programmes,:,
2012,United Kingdom,Million euro,Epidemiological surveillance and risk and disease control programmes,:,
2012,United Kingdom,Million euro,Preparing for disaster and emergency response programmes,:,
2012,United Kingdom,Million euro,Governance and health system and financing administration,:,
2012,United Kingdom,Million euro,Governance and health system administration,:,
2012,United Kingdom,Million euro,Administration of health financing,:,
2012,United Kingdom,Million euro,Other health care services unknown,:,
2012,United Kingdom,Million euro,Long-term care (social),:,
2012,United Kingdom,Million euro,Long-term care (HC.3 and HCR.1),:,
2012,Iceland,Million euro,Current health care expenditure (CHE),961.64,d
2012,Iceland,Million euro,Curative care and rehabilitative care,549.87,d
2012,Iceland,Million euro,Curative care,500.02,d
2012,Iceland,Million euro,Inpatient curative and rehabilitative care,239.45,d
2012,Iceland,Million euro,Inpatient curative care,215.73,d
2012,Iceland,Million euro,Day curative and rehabilitative care,42.1,d
2012,Iceland,Million euro,Day curative care,40.47,d
2012,Iceland,Million euro,Outpatient curative and rehabilitative care,264.82,d
2012,Iceland,Million euro,Outpatient curative care,240.33,d
2012,Iceland,Million euro,General outpatient curative care,114.06,d
2012,Iceland,Million euro,Dental outpatient curative care,60.12,d
2012,Iceland,Million euro,Specialised outpatient curative care,55.12,d
2012,Iceland,Million euro,All other outpatient curative care n.e.c.,11.03,d
2012,Iceland,Million euro,Home-based curative and rehabilitative care,3.49,d
2012,Iceland,Million euro,Home-based curative care,3.49,d
2012,Iceland,Million euro,Rehabilitative care,49.84,d
2012,Iceland,Million euro,Inpatient rehabilitative care,23.72,d
2012,Iceland,Million euro,Day rehabilitative care,1.63,d
2012,Iceland,Million euro,Outpatient rehabilitative care,24.49,d
2012,Iceland,Million euro,Home-based rehabilitative care,:,
2012,Iceland,Million euro,Long-term care (health),190.37,d
2012,Iceland,Million euro,Inpatient long-term care (health),176.12,d
