TIME,GEO,UNIT,ICHA11_HP,Value,Flag and Footnotes
2014,Italy,Million euro,Government health administration agencies,:,
2014,Italy,Million euro,Social health insurance agencies,:,
2014,Italy,Million euro,Private health insurance administration agencies,:,
2014,Italy,Million euro,Other administration agencies,:,
2014,Italy,Million euro,Rest of economy,:,
2014,Italy,Million euro,Households as providers of home health care,:,
2014,Italy,Million euro,All other industries as secondary providers of health care,:,
2014,Italy,Million euro,Other industries n.e.c.,:,
2014,Italy,Million euro,Rest of the world,83,
2014,Italy,Million euro,Providers unknown,:,
2014,Cyprus,Million euro,All providers of health care,"1,184.16",
2014,Cyprus,Million euro,Hospitals,519.21,
2014,Cyprus,Million euro,General hospitals,432.36,
2014,Cyprus,Million euro,Mental health hospitals,13.16,
2014,Cyprus,Million euro,Specialised hospitals (other than mental health hospitals),73.69,
2014,Cyprus,Million euro,Residential long-term care facilities,11.82,
2014,Cyprus,Million euro,Long-term nursing care facilities,5.75,
2014,Cyprus,Million euro,Mental health and substance abuse facilities,6.07,
2014,Cyprus,Million euro,Other residential long-term care facilities,0,
2014,Cyprus,Million euro,Providers of ambulatory health care,327.34,
2014,Cyprus,Million euro,Medical practices,146.81,
2014,Cyprus,Million euro,Dental practice,77.05,
2014,Cyprus,Million euro,Other health care practitioners,41.44,
2014,Cyprus,Million euro,Ambulatory health care centres,41.77,
2014,Cyprus,Million euro,Providers of home health care services,20.27,
2014,Cyprus,Million euro,Providers of ancillary services,92.16,
2014,Cyprus,Million euro,Providers of patient transportation and emergency rescue,0.07,
2014,Cyprus,Million euro,Medical and diagnostic laboratories,92.09,
2014,Cyprus,Million euro,Other providers of ancillary services,0,
2014,Cyprus,Million euro,Retailers and other providers of medical goods,183.45,
2014,Cyprus,Million euro,Pharmacies,159.31,
2014,Cyprus,Million euro,Retail sellers and other suppliers of durable medical goods and medical appliances,24.14,
2014,Cyprus,Million euro,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0,
2014,Cyprus,Million euro,Providers of preventive care,4.29,
2014,Cyprus,Million euro,Providers of health care system administration and financing,17.87,
2014,Cyprus,Million euro,Government health administration agencies,17.15,
2014,Cyprus,Million euro,Social health insurance agencies,0.63,
2014,Cyprus,Million euro,Private health insurance administration agencies,0.08,
2014,Cyprus,Million euro,Other administration agencies,0,
2014,Cyprus,Million euro,Rest of economy,0,
2014,Cyprus,Million euro,Households as providers of home health care,0,
2014,Cyprus,Million euro,All other industries as secondary providers of health care,0,
2014,Cyprus,Million euro,Other industries n.e.c.,0,
2014,Cyprus,Million euro,Rest of the world,28.03,
2014,Cyprus,Million euro,Providers unknown,0,
2014,Latvia,Million euro,All providers of health care,"1,296.82",
2014,Latvia,Million euro,Hospitals,434.22,
2014,Latvia,Million euro,General hospitals,344.77,
2014,Latvia,Million euro,Mental health hospitals,34.31,
2014,Latvia,Million euro,Specialised hospitals (other than mental health hospitals),55.14,
2014,Latvia,Million euro,Residential long-term care facilities,42.64,
2014,Latvia,Million euro,Long-term nursing care facilities,0.13,
2014,Latvia,Million euro,Mental health and substance abuse facilities,42.02,
2014,Latvia,Million euro,Other residential long-term care facilities,0.49,
2014,Latvia,Million euro,Providers of ambulatory health care,300.69,
2014,Latvia,Million euro,Medical practices,100.9,
2014,Latvia,Million euro,Dental practice,61.02,
2014,Latvia,Million euro,Other health care practitioners,11.19,
2014,Latvia,Million euro,Ambulatory health care centres,114.33,
2014,Latvia,Million euro,Providers of home health care services,13.25,
2014,Latvia,Million euro,Providers of ancillary services,96.09,
2014,Latvia,Million euro,Providers of patient transportation and emergency rescue,47.95,
2014,Latvia,Million euro,Medical and diagnostic laboratories,48.05,
2014,Latvia,Million euro,Other providers of ancillary services,0.08,
2014,Latvia,Million euro,Retailers and other providers of medical goods,381.07,
2014,Latvia,Million euro,Pharmacies,351.31,
2014,Latvia,Million euro,Retail sellers and other suppliers of durable medical goods and medical appliances,29.76,
2014,Latvia,Million euro,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0,
2014,Latvia,Million euro,Providers of preventive care,5.86,
2014,Latvia,Million euro,Providers of health care system administration and financing,20.46,
2014,Latvia,Million euro,Government health administration agencies,20.29,
2014,Latvia,Million euro,Social health insurance agencies,0,
2014,Latvia,Million euro,Private health insurance administration agencies,0,
2014,Latvia,Million euro,Other administration agencies,0.17,
2014,Latvia,Million euro,Rest of economy,6.67,
2014,Latvia,Million euro,Households as providers of home health care,:,
2014,Latvia,Million euro,All other industries as secondary providers of health care,6.67,
2014,Latvia,Million euro,Other industries n.e.c.,:,
2014,Latvia,Million euro,Rest of the world,9.13,
2014,Latvia,Million euro,Providers unknown,:,
2014,Lithuania,Million euro,All providers of health care,"2,265.23",
2014,Lithuania,Million euro,Hospitals,764.54,
2014,Lithuania,Million euro,General hospitals,638.76,
2014,Lithuania,Million euro,Mental health hospitals,15.84,
2014,Lithuania,Million euro,Specialised hospitals (other than mental health hospitals),109.94,
2014,Lithuania,Million euro,Residential long-term care facilities,33.28,
2014,Lithuania,Million euro,Long-term nursing care facilities,19.51,
2014,Lithuania,Million euro,Mental health and substance abuse facilities,6.36,
2014,Lithuania,Million euro,Other residential long-term care facilities,7.41,
2014,Lithuania,Million euro,Providers of ambulatory health care,480.7,
2014,Lithuania,Million euro,Medical practices,9.55,
2014,Lithuania,Million euro,Dental practice,105.55,
2014,Lithuania,Million euro,Other health care practitioners,14.04,
2014,Lithuania,Million euro,Ambulatory health care centres,349.21,
2014,Lithuania,Million euro,Providers of home health care services,2.34,
2014,Lithuania,Million euro,Providers of ancillary services,62.77,
2014,Lithuania,Million euro,Providers of patient transportation and emergency rescue,45.16,
2014,Lithuania,Million euro,Medical and diagnostic laboratories,17.6,
2014,Lithuania,Million euro,Other providers of ancillary services,:,
2014,Lithuania,Million euro,Retailers and other providers of medical goods,706.02,
2014,Lithuania,Million euro,Pharmacies,629.18,
2014,Lithuania,Million euro,Retail sellers and other suppliers of durable medical goods and medical appliances,76.84,
2014,Lithuania,Million euro,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:,
2014,Lithuania,Million euro,Providers of preventive care,14.68,
2014,Lithuania,Million euro,Providers of health care system administration and financing,48.71,
2014,Lithuania,Million euro,Government health administration agencies,34.53,
2014,Lithuania,Million euro,Social health insurance agencies,14.18,
2014,Lithuania,Million euro,Private health insurance administration agencies,:,
2014,Lithuania,Million euro,Other administration agencies,:,
2014,Lithuania,Million euro,Rest of economy,145.12,
2014,Lithuania,Million euro,Households as providers of home health care,126.58,
2014,Lithuania,Million euro,All other industries as secondary providers of health care,18.54,
2014,Lithuania,Million euro,Other industries n.e.c.,:,
2014,Lithuania,Million euro,Rest of the world,9.41,
2014,Lithuania,Million euro,Providers unknown,:,
2014,Luxembourg,Million euro,All providers of health care,"3,090.98",p
2014,Luxembourg,Million euro,Hospitals,976.61,p
2014,Luxembourg,Million euro,General hospitals,840.35,p
2014,Luxembourg,Million euro,Mental health hospitals,56.04,p
2014,Luxembourg,Million euro,Specialised hospitals (other than mental health hospitals),80.21,p
2014,Luxembourg,Million euro,Residential long-term care facilities,510.21,p
2014,Luxembourg,Million euro,Long-term nursing care facilities,488.45,p
2014,Luxembourg,Million euro,Mental health and substance abuse facilities,21.5,p
2014,Luxembourg,Million euro,Other residential long-term care facilities,0.27,p
2014,Luxembourg,Million euro,Providers of ambulatory health care,861.94,p
2014,Luxembourg,Million euro,Medical practices,389.22,p
2014,Luxembourg,Million euro,Dental practice,145.16,p
2014,Luxembourg,Million euro,Other health care practitioners,118.98,p
2014,Luxembourg,Million euro,Ambulatory health care centres,128.47,p
2014,Luxembourg,Million euro,Providers of home health care services,80.12,p
2014,Luxembourg,Million euro,Providers of ancillary services,144.71,p
2014,Luxembourg,Million euro,Providers of patient transportation and emergency rescue,8.89,p
2014,Luxembourg,Million euro,Medical and diagnostic laboratories,135.82,p
2014,Luxembourg,Million euro,Other providers of ancillary services,:,
2014,Luxembourg,Million euro,Retailers and other providers of medical goods,291.77,p
2014,Luxembourg,Million euro,Pharmacies,222.78,p
2014,Luxembourg,Million euro,Retail sellers and other suppliers of durable medical goods and medical appliances,68.92,p
2014,Luxembourg,Million euro,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0.07,p
2014,Luxembourg,Million euro,Providers of preventive care,20.28,p
2014,Luxembourg,Million euro,Providers of health care system administration and financing,139.55,p
2014,Luxembourg,Million euro,Government health administration agencies,17.81,p
2014,Luxembourg,Million euro,Social health insurance agencies,119.81,p
2014,Luxembourg,Million euro,Private health insurance administration agencies,1.7,p
2014,Luxembourg,Million euro,Other administration agencies,0.23,p
2014,Luxembourg,Million euro,Rest of economy,92.06,p
2014,Luxembourg,Million euro,Households as providers of home health care,56.84,p
2014,Luxembourg,Million euro,All other industries as secondary providers of health care,35.22,p
2014,Luxembourg,Million euro,Other industries n.e.c.,:,
2014,Luxembourg,Million euro,Rest of the world,53.84,p
2014,Luxembourg,Million euro,Providers unknown,:,
2014,Hungary,Million euro,All providers of health care,"7,472.97",
2014,Hungary,Million euro,Hospitals,"2,736.82",
2014,Hungary,Million euro,General hospitals,"2,508.40",
